,tradedate,CI005921.WI,CI005920.WI,CI005919.WI,CI005918.WI,CI005917.WI,000300.SH,000905.SH,000852.SH,881001.WI,CI005030.WI,CI005029.WI,CI005028.WI,CI005027.WI,CI005026.WI,CI005025.WI,CI005024.WI,CI005023.WI,CI005022.WI,CI005021.WI,CI005020.WI,CI005019.WI,CI005018.WI,CI005017.WI,CI005016.WI,CI005015.WI,CI005014.WI,CI005013.WI,CI005012.WI,CI005011.WI,CI005010.WI,CI005009.WI,CI005008.WI,CI005007.WI,CI005006.WI,CI005005.WI,CI005004.WI,CI005003.WI,CI005002.WI,CI005001.WI
2870,2017-09-18,2971.9846,6048.6198,8153.2993,4178.6676,7235.6515,3843.1428,6669.4548,7941.6827,4651.1123,1428.4247,6490.7874,3854.0842,5437.8441,5406.3284,6129.0392,2191.0162,7837.8847,9011.2415,7036.5726,5472.7889,11552.8161,9811.7261,4590.29,11316.8418,7295.583,5768.7212,7593.5977,7155.0371,6398.534,6483.0801,4252.8916,6808.7236,4905.9421,5669.9361,1874.8413,3121.3866,6173.6044,2121.426,2477.5816
2871,2017-09-19,2957.9821,6017.2009,8124.3765,4153.3025,7249.3595,3832.1161,6636.0201,7905.705,4634.8521,1451.2167,6456.1931,3837.6309,5386.6809,5395.706,6068.0075,2189.6758,7965.1052,8944.1342,7053.3714,5441.1437,11499.973,9777.2198,4563.0849,11250.5533,7232.4204,5785.8409,7533.8173,7098.9742,6392.178,6444.5101,4209.0655,6796.036,4871.2312,5629.8414,1862.9318,3115.9402,6143.0153,2117.7794,2467.2026
2872,2017-09-20,2955.5476,6073.5069,8179.6,4195.7472,7234.1762,3842.4353,6692.4724,7975.3898,4661.6233,1449.5391,6488.2292,3851.1526,5452.998,5436.435,6148.3375,2190.3713,7946.7546,8919.0097,7045.3715,5443.8297,11594.9575,9804.4856,4574.5874,11415.7063,7289.659,5841.1566,7610.1939,7169.7959,6428.8649,6493.3077,4236.773,6822.6052,4860.1177,5682.9051,1884.7332,3132.9202,6302.0058,2150.0342,2466.1656
2873,2017-09-21,2940.5955,6008.2876,8148.2826,4153.8486,7236.1364,3837.8176,6612.0456,7886.5153,4631.5215,1437.1107,6355.4605,3807.7493,5386.8164,5404.7798,6129.0439,2172.7335,7819.2298,8958.9743,7088.5437,5387.8287,11583.9143,9749.8906,4564.0332,11420.8691,7235.0472,5844.3172,7581.1059,7096.0966,6391.8352,6431.8552,4202.1545,6762.827,4825.9448,5621.9825,1856.7551,3101.0486,6123.3438,2103.6133,2457.8331
2874,2017-09-22,2923.2056,5992.6364,8145.6662,4134.7187,7230.8962,3837.7304,6572.0096,7849.7265,4619.7341,1457.5048,6281.2084,3785.3038,5346.7164,5530.5534,6110.6284,2160.3179,7781.7047,8966.8176,7089.6762,5336.82,11612.3967,9724.0212,4547.673,11592.2743,7199.7336,5802.277,7599.4488,7086.8111,6368.4879,6410.2258,4180.6859,6711.6245,4784.5372,5573.4592,1836.4361,3084.6766,6043.2525,2095.7384,2448.0681
2875,2017-09-25,2897.7447,5914.4633,8124.5106,4088.4582,7166.412,3817.7915,6489.8441,7731.7977,4576.4413,1444.9775,6151.2313,3740.7459,5272.5732,5458.2734,6007.9533,2142.3355,7485.5478,8946.2292,7100.9244,5255.3546,11742.3103,9767.6274,4502.7174,11451.7442,7142.0665,5749.8399,7503.2711,7058.9261,6291.3777,6322.039,4116.3072,6648.7435,4723.6713,5528.8512,1811.4528,3068.4117,5906.0121,2064.5209,2441.8383
2876,2017-09-26,2904.8246,5922.0678,8100.113,4114.6771,7162.5259,3820.7816,6520.7175,7746.2385,4582.8136,1446.5135,6154.8109,3742.2817,5254.3208,5454.0841,6028.3641,2146.7161,7525.6844,8945.7476,7072.9203,5250.7521,11723.8599,9723.3045,4488.6477,11367.2228,7193.2288,5735.2736,7556.519,7108.7683,6281.5688,6316.3745,4114.9119,6672.0168,4738.3618,5578.5156,1837.3062,3070.801,5979.6708,2101.7252,2462.6514
2877,2017-09-27,2906.0115,5988.2536,8124.0553,4147.8267,7129.4039,3821.2,6583.1401,7810.234,4603.4429,1462.7854,6216.8118,3750.7936,5296.683,5619.2294,6098.7678,2148.9708,7576.7609,8879.7508,7020.0019,5264.4365,11713.0297,9735.8576,4494.8489,11493.6861,7151.2811,5752.1045,7634.507,7164.9968,6323.7879,6370.8619,4172.5476,6705.1429,4739.4524,5609.5828,1875.1577,3077.3119,6051.7581,2127.1401,2461.6689
2878,2017-09-28,2887.7482,5992.255,8150.4393,4132.1172,7095.3899,3822.5386,6567.7915,7768.3752,4595.0038,1474.1351,6179.8282,3736.6559,5306.3886,5614.5124,6151.1277,2136.2553,7462.5298,8867.4091,7002.8659,5238.1802,11936.3625,9763.3979,4461.4819,11422.2303,7148.9702,5758.7782,7658.353,7213.02,6319.0874,6337.5641,4151.1742,6660.9109,4697.953,5587.752,1851.5755,3064.908,5999.1734,2104.0051,2447.9514
2879,2017-09-29,2897.0417,6031.8303,8202.3701,4157.5568,7130.6886,3836.5013,6603.2587,7842.5861,4621.7526,1452.7204,6239.9109,3757.6237,5339.7382,5686.8996,6197.0227,2141.3091,7482.3706,8950.5942,7018.6666,5271.1829,12016.6969,9805.1991,4486.2287,11510.3385,7206.1201,5801.1244,7705.2833,7241.5903,6368.4901,6376.6818,4222.3249,6709.5587,4728.9149,5608.3566,1862.1982,3078.6542,6018.2842,2101.0417,2455.0391
2880,2017-10-09,2924.0023,6112.7892,8319.7347,4204.1769,7183.3446,3882.2076,6678.371,7941.1804,4675.0161,1436.1928,6324.1933,3796.93,5459.1682,5795.274,6304.8124,2163.5591,7549.7412,8979.2253,7089.1352,5358.5009,12122.8806,9913.3396,4523.5053,11886.002,7140.9655,5886.2142,7885.0925,7242.3647,6423.7942,6447.1977,4252.7048,6790.0211,4785.1634,5671.4596,1874.9135,3102.4098,6049.5955,2094.9624,2461.9232
2881,2017-10-10,2935.5069,6145.5843,8421.4707,4203.4839,7203.4638,3889.8637,6705.4812,7994.4594,4697.5437,1481.6368,6382.6843,3850.0328,5562.1769,5769.9502,6305.4527,2180.9274,7559.1378,8978.5348,7131.8603,5435.4579,12273.0744,10137.0658,4556.2841,11877.0365,7192.7765,5938.7879,7861.983,7263.614,6437.4782,6492.4074,4276.1469,6827.3983,4803.2653,5690.5694,1849.9794,3114.3375,5965.4267,2068.1813,2461.9701
2882,2017-10-11,2945.8576,6106.6644,8509.2773,4182.2299,7209.0609,3902.6868,6666.4696,7961.1104,4694.0108,1488.888,6295.6034,3856.3819,5475.0596,5676.8524,6257.0924,2190.4341,7549.5501,8986.7348,7143.1329,5475.5346,12546.9473,10180.9275,4576.3591,12000.1863,7256.8049,5958.4113,7843.3083,7234.8366,6415.3485,6465.8575,4262.9433,6768.6415,4807.4283,5669.4743,1840.0815,3115.7399,5917.0178,2066.4539,2463.5424
2883,2017-10-12,2935.5998,6107.8082,8507.6498,4175.6602,7224.7741,3912.9536,6659.0957,7940.1376,4693.2808,1483.1291,6256.2791,3847.6888,5470.6833,5722.456,6277.8853,2184.4395,7523.906,9065.0898,7137.168,5435.2633,12476.5349,10186.5826,4557.0811,12119.9583,7200.1133,5974.0583,7848.7348,7366.1964,6401.2624,6465.9798,4257.7755,6757.9973,4771.6752,5653.172,1853.3017,3105.4457,5865.8676,2030.2151,2448.8902
2884,2017-10-13,2942.8186,6164.3305,8535.8842,4191.1053,7217.2791,3921.0017,6709.8164,7972.4194,4712.6782,1491.832,6300.6253,3863.184,5482.2189,5749.167,6373.0454,2190.9512,7537.688,9071.2913,7107.8821,5459.0,12491.2822,10221.4815,4576.1833,12176.2702,7217.9771,6014.8964,7846.2302,7333.3999,6427.7939,6498.3179,4278.5645,6773.117,4797.8899,5690.7685,1862.1726,3159.1381,5888.0836,2048.3794,2453.7475
2885,2017-10-16,2920.0511,6068.9585,8432.2944,4141.249,7218.3068,3913.4462,6619.2056,7819.5861,4664.9258,1456.1668,6171.3523,3787.7676,5313.7317,5652.7919,6312.158,2169.6562,7416.2893,9065.1948,7174.3193,5423.342,12365.0764,10088.3537,4511.1249,11999.0956,7084.9128,5957.0173,7732.6266,7299.9774,6309.5495,6382.424,4232.3052,6731.3677,4757.646,5582.632,1862.6091,3116.6008,5923.4204,2037.4818,2427.1676
2886,2017-10-17,2914.8248,6059.2417,8470.6618,4131.2862,7213.5939,3913.0688,6612.9428,7805.0681,4663.1734,1485.625,6170.3111,3778.8188,5279.3109,5641.585,6323.6134,2176.2999,7434.9715,9072.4118,7147.5974,5399.9177,12395.8664,10107.8937,4509.5768,12211.4319,7100.819,5985.4261,7722.0477,7265.0002,6349.3887,6395.8753,4232.2803,6734.9659,4749.7136,5588.3683,1839.053,3107.8806,5816.0958,2016.2829,2430.6838
2887,2017-10-18,2918.056,6023.697,8525.4921,4101.469,7248.9555,3944.1626,6563.4369,7730.2716,4657.9714,1495.754,6090.9441,3758.038,5191.6712,5584.6579,6357.5313,2174.8751,7419.3439,9138.7129,7193.3385,5363.7278,12612.5286,10185.8299,4478.9748,12348.8282,7082.8754,5931.4135,7725.7737,7206.9847,6321.6491,6337.9624,4182.3279,6697.4054,4751.393,5521.1712,1806.7705,3108.0006,5725.256,1994.8197,2438.0772
2888,2017-10-19,2889.2724,5959.5468,8554.3389,4059.5652,7210.2751,3931.2495,6501.3999,7656.0557,4626.4725,1502.9756,5989.2607,3728.1125,5140.7336,5454.1793,6260.4804,2165.1201,7349.2142,9065.7656,7190.0347,5324.366,12860.1322,10246.5718,4424.0045,12283.9813,7065.1693,5883.7538,7690.0597,7063.608,6259.6238,6271.7007,4135.9744,6613.6402,4698.4316,5460.9787,1783.5331,3085.2241,5685.1049,1967.4352,2420.2608
2889,2017-10-20,2919.2116,6021.1025,8536.3278,4105.3834,7193.3535,3926.852,6571.424,7751.428,4652.4421,1523.4867,6072.7252,3780.8688,5204.4776,5507.4632,6291.4317,2221.6405,7429.5307,9017.8803,7144.1797,5383.0221,12704.7782,10232.2302,4475.4832,12157.6915,7103.4084,5955.3586,7769.8005,7121.2137,6313.3028,6335.0455,4181.134,6724.4904,4721.678,5530.1717,1820.8883,3102.4829,5798.7503,1988.9211,2417.2657
2890,2017-10-23,2922.7983,6065.3513,8606.151,4116.5715,7174.8267,3930.7981,6612.7637,7793.5367,4669.927,1546.0602,6105.6426,3796.4405,5233.9943,5543.4231,6367.072,2219.6422,7449.0319,9041.0071,7074.8949,5421.2145,12770.4587,10372.4697,4479.1485,12265.031,7124.3724,5967.2699,7752.9736,7108.3075,6339.5172,6372.0815,4212.8082,6823.0681,4742.7683,5560.3212,1815.4985,3121.7215,5779.108,1982.7488,2428.5567
2891,2017-10-24,2930.5358,6043.8845,8605.1357,4115.3886,7234.7079,3959.3953,6603.0042,7752.9235,4674.4695,1545.4573,6080.7908,3779.3068,5196.9541,5525.5307,6351.3497,2208.29,7530.8666,9130.9275,7108.3625,5409.9969,12782.0783,10368.4712,4458.6156,12352.9803,7118.9775,5927.5655,7748.677,7030.6954,6317.0554,6362.4988,4186.7966,6823.4388,4770.4469,5551.5389,1828.517,3118.9235,5816.8814,1985.4899,2437.4856
2892,2017-10-25,2937.2188,6093.4114,8677.7621,4141.7279,7239.9021,3976.949,6647.892,7799.7488,4701.6305,1552.2203,6130.9992,3791.7955,5237.3905,5551.8115,6486.5276,2206.7911,7576.9941,9133.1841,7096.767,5460.9129,12747.9933,10479.9557,4480.4674,12648.1411,7181.0401,5957.3023,7828.3683,7049.0517,6348.7687,6403.215,4245.0156,6851.974,4788.1633,5588.6935,1830.2986,3129.4052,5804.9747,1997.4992,2441.7943
2893,2017-10-26,2955.1006,6116.3641,8725.0268,4168.4644,7237.4287,3993.5752,6671.9288,7830.1058,4720.3985,1556.5137,6141.3128,3799.057,5243.3777,5616.7422,6510.5382,2210.5575,7557.3795,9225.1984,7035.9882,5505.7284,13037.4091,10413.1109,4502.2841,12674.2803,7220.6949,5988.8704,7828.4373,7089.9806,6404.0278,6482.7638,4236.5559,6859.8217,4850.3432,5624.8415,1845.2424,3127.4268,5845.4984,2019.336,2445.9323
2894,2017-10-27,2949.6177,6075.6467,8794.2961,4138.6198,7304.9531,4021.9676,6630.8067,7770.7127,4719.4875,1555.2326,6120.8997,3777.9302,5187.7318,5589.9733,6492.4318,2214.3946,7526.8149,9314.175,7151.5167,5495.7622,13415.3207,10423.8281,4484.4548,12802.209,7242.7425,5951.281,7794.4912,7023.0945,6384.5676,6419.794,4221.2996,6796.852,4817.6423,5586.2001,1825.5807,3109.7223,5760.5846,1993.3687,2433.0658
2895,2017-10-30,2924.0894,5959.9626,8694.1577,4069.9334,7261.0553,4009.7218,6511.7616,7574.6548,4656.249,1519.0797,5983.7491,3681.2253,5054.8267,5491.6348,6467.8777,2193.0959,7472.7789,9233.3117,7126.6551,5433.1651,13202.1213,10305.2191,4392.7896,12798.6912,7175.5271,5877.6825,7652.9815,6826.6604,6317.1631,6304.4264,4122.3544,6682.927,4746.5758,5471.7788,1785.7086,3061.8095,5616.9972,1940.8052,2437.8947
2896,2017-10-31,2931.4622,6022.0361,8697.6269,4092.454,7239.0857,4006.7179,6560.2054,7631.5334,4672.854,1487.1409,6020.2021,3689.3675,5099.3903,5548.7403,6567.6977,2228.4833,7522.8265,9225.6871,7058.2529,5473.0901,13144.9243,10317.3381,4435.5979,12686.9156,7334.603,5902.611,7649.9026,6849.6341,6358.5938,6363.5246,4160.6773,6745.4816,4754.3736,5487.3827,1793.6887,3070.2011,5695.5241,1961.3841,2442.8812
2897,2017-11-01,2936.7272,6017.3467,8669.991,4102.1909,7213.3638,3996.6221,6552.9545,7635.4351,4668.3505,1515.5514,6016.0515,3688.9023,5137.2302,5522.5199,6547.4215,2214.536,7522.7218,9200.9653,7013.7477,5523.1989,13120.9088,10299.7681,4428.9812,12552.1179,7275.589,5849.776,7619.7165,6849.416,6362.8738,6377.9331,4163.203,6702.1141,4811.3843,5490.8954,1802.8075,3070.4719,5720.4869,1957.6375,2470.5771
2898,2017-11-02,2920.1946,5962.3316,8658.2182,4062.4841,7215.7379,3997.1343,6484.9258,7542.3547,4642.4485,1499.188,5956.6449,3664.3893,5123.8544,5464.8052,6467.3641,2205.9998,7485.4096,9226.2006,7014.5389,5482.9861,13181.4359,10296.8462,4376.6201,12594.7904,7198.1512,5786.3979,7547.5537,6768.7147,6299.9313,6301.0777,4130.5285,6574.5311,4766.5419,5402.1864,1793.997,3055.3942,5671.9175,1958.2308,2460.3489
2899,2017-11-03,2894.2804,5941.6869,8641.7761,4030.8641,7193.6111,3992.6979,6426.9799,7476.981,4620.7182,1481.8424,5902.8993,3652.9518,5095.8765,5464.0005,6502.3822,2184.835,7382.1404,9228.1309,7009.337,5447.0911,13318.3564,10287.2599,4340.2549,12477.4793,7132.5463,5733.9693,7496.4627,6760.1275,6261.3948,6263.4589,4067.4235,6491.7323,4710.7936,5356.1096,1763.199,3037.2396,5592.7911,1929.6905,2454.736
2900,2017-11-06,2895.523,6030.142,8840.834,4069.8941,7135.3001,4020.8896,6511.0958,7551.3531,4661.1561,1499.3178,5886.9006,3668.3405,5160.9556,5584.7734,6677.8375,2186.5718,7332.7646,9170.0873,6938.1016,5470.8953,13686.591,10561.1194,4366.6751,12917.4239,7245.9555,5815.1086,7584.168,6875.9422,6339.7662,6296.8177,4102.4808,6501.234,4698.0756,5406.9296,1802.7348,3052.7547,5606.4806,1943.6163,2468.4475
2901,2017-11-07,2908.77,6075.6823,8842.8857,4095.9783,7229.3744,4054.2465,6551.9363,7596.1679,4693.8075,1501.9027,6001.4601,3697.7444,5233.3772,5633.7129,6710.5365,2191.9191,7378.5358,9333.2661,7024.5937,5485.0442,13613.9592,10555.6274,4379.874,12988.5888,7240.0401,5850.9477,7613.0834,6984.323,6364.8765,6332.3543,4113.7959,6548.672,4699.8735,5435.4206,1833.2653,3068.3607,5636.892,1967.0875,2517.5812
2902,2017-11-08,2910.6572,6083.1249,8802.4896,4102.8694,7245.8207,4048.0057,6561.6897,7617.5246,4697.6831,1512.1938,6139.3643,3738.1537,5251.1743,5617.7076,6680.3585,2195.5218,7389.2108,9350.6141,7045.9153,5463.7816,13568.8439,10462.9597,4394.8964,12852.2688,7320.9742,5838.3165,7653.9596,6976.8346,6377.6071,6340.0188,4133.7106,6576.6244,4699.454,5465.8188,1834.0657,3080.5587,5655.1161,1968.0658,2503.3153
2903,2017-11-09,2922.4151,6140.4837,8853.9765,4134.6268,7266.0125,4075.8998,6611.3517,7656.668,4727.8854,1528.9096,6107.2782,3733.8819,5304.2136,5738.8223,6822.907,2195.194,7423.9222,9438.9591,7016.3365,5477.8163,13610.3442,10521.1904,4398.3534,13095.4553,7384.0836,5858.3066,7714.5776,7001.4925,6437.3835,6396.4188,4150.0074,6590.6441,4708.5341,5500.3461,1842.5755,3087.5542,5645.6765,2018.1217,2513.7238
2904,2017-11-10,2904.1435,6178.4609,8962.8402,4144.575,7310.3577,4111.9112,6641.2164,7669.971,4753.887,1535.9304,6118.7076,3733.6012,5302.388,5819.9933,6921.4111,2197.0961,7391.7362,9669.5684,6978.3946,5526.0969,13998.9708,10571.239,4384.7149,13349.667,7453.0445,5843.9655,7781.5257,6952.0347,6606.0094,6409.2409,4140.3759,6557.7444,4648.0547,5515.5562,1838.5979,3081.2909,5614.0456,1988.389,2488.3056
2905,2017-11-13,2892.1068,6216.4014,8939.2537,4170.4694,7344.4284,4128.0733,6671.2054,7681.6349,4770.0459,1539.5553,6092.861,3714.5025,5371.6232,5861.8478,7007.6539,2197.2298,7377.1436,9652.8642,7076.0833,5499.3715,13955.6942,10596.1965,4374.9537,13377.4383,7520.6805,5763.8449,7812.6133,6915.7909,6671.9328,6420.9,4126.7773,6710.2713,4634.8386,5535.2016,1880.6114,3068.8086,5600.7363,2027.3281,2493.0767
2906,2017-11-14,2884.4291,6161.8987,8806.5553,4144.5151,7332.0689,4099.351,6614.5136,7627.4935,4735.8962,1544.873,6026.9669,3680.8104,5360.0971,5785.2447,6866.3633,2198.6856,7424.331,9622.1646,7046.0072,5482.6405,13656.0495,10462.3565,4337.7635,13114.2697,7353.2939,5724.1601,7741.1239,6985.0744,6591.5317,6356.1537,4108.6907,6717.8924,4627.1771,5510.1065,1896.1707,3061.2701,5532.4148,2056.3632,2476.0295
2907,2017-11-15,2871.8148,6070.4466,8810.7382,4093.0308,7294.9082,4073.6696,6537.6563,7556.4211,4697.459,1548.3737,5976.2289,3651.6282,5245.1132,5778.144,6742.3366,2181.5221,7410.4178,9525.0263,7030.3113,5443.6272,13790.1354,10449.7841,4311.7739,13149.7762,7281.4,5678.9537,7624.5395,6882.4111,6489.6974,6279.5018,4063.5817,6684.9219,4607.0458,5443.4089,1869.3594,3031.9306,5411.6499,2036.4687,2440.2362
2908,2017-11-16,2849.1178,6080.5844,8922.4284,4083.7811,7323.7238,4105.0122,6558.3085,7535.5894,4710.5284,1552.4986,5932.0283,3636.7831,5252.5273,5832.535,6784.4043,2171.8083,7480.4884,9665.9936,6968.1053,5571.9269,14180.1227,10580.4507,4301.0792,13224.5408,7298.7948,5668.8325,7601.0544,6840.4705,6508.1009,6244.6679,4053.2011,6694.4695,4566.1215,5443.4017,1865.46,3012.4686,5349.8207,2000.6974,2447.329
2909,2017-11-17,2838.0925,5878.1573,8740.2836,3984.6341,7444.6687,4120.8508,6361.9415,7272.656,4638.7152,1517.2507,5693.9067,3543.3564,5070.756,5630.865,6537.1046,2149.321,7403.6123,9853.1621,7153.0586,5473.2084,13873.5752,10334.6673,4188.4676,13138.1774,7117.6293,5504.0301,7492.0961,6565.6986,6308.6945,6062.0723,3930.0107,6540.0015,4526.6623,5269.2148,1820.122,2970.918,5203.8266,1948.8161,2425.2399
2910,2017-11-20,2839.2882,5962.989,8751.5282,4008.1781,7467.1534,4143.8334,6433.1702,7292.456,4666.3182,1523.3257,5689.4485,3562.4196,5152.4335,5800.4381,6666.1914,2153.4074,7389.064,9786.247,7255.2658,5575.0535,13740.6032,10420.8203,4179.6714,13179.4653,7094.3172,5516.7109,7508.0791,6620.0446,6391.8383,6089.3076,3947.0471,6576.8568,4522.6751,5287.4308,1818.2033,2972.5313,5259.7409,1972.1252,2437.1343
2911,2017-11-21,2849.9503,5987.2718,8854.1466,4014.9485,7615.0532,4217.7015,6456.352,7289.3069,4707.0796,1553.2606,5690.0933,3581.84,5148.4041,5846.413,6744.8908,2158.1576,7586.6445,10107.5076,7285.6128,5585.6896,13965.3262,10424.6319,4171.5856,13673.7498,7230.7627,5556.7064,7545.5703,6598.2537,6401.3037,6092.4393,3943.5854,6542.594,4550.6811,5300.2748,1824.003,2975.5813,5237.0708,1954.4436,2436.2554
2912,2017-11-22,2868.2134,5986.4778,8750.7387,4033.0204,7671.9073,4227.5666,6439.4419,7297.3911,4710.7427,1543.0775,5702.85,3585.0509,5165.0652,5836.1397,6696.2048,2176.5667,7613.666,10025.0002,7459.6583,5560.16,13634.3875,10351.5395,4165.8612,13522.3829,7089.5955,5519.9676,7533.1889,6822.1938,6375.3724,6134.3032,3921.1618,6569.0038,4595.2981,5282.0877,1845.9249,2980.078,5274.41,1999.905,2468.8301
2913,2017-11-23,2814.5579,5797.3836,8445.7625,3944.1186,7501.0119,4102.3966,6274.5116,7129.0547,4585.8253,1543.2549,5573.9279,3511.3558,5016.8048,5654.1474,6387.4315,2119.1362,7454.6896,9707.4236,7352.6665,5391.401,13098.1518,10014.8381,4092.1806,12858.4295,6935.7855,5408.0075,7303.0323,6640.4789,6169.4006,6000.4997,3826.7483,6436.7106,4494.1602,5154.5155,1819.887,2941.2623,5237.0447,1966.9696,2426.188
2914,2017-11-24,2806.0978,5775.7788,8440.7005,3958.0694,7525.6799,4104.2034,6278.0287,7139.5525,4587.5722,1565.3311,5620.5374,3519.8122,4954.2641,5597.4968,6299.0919,2133.4587,7518.1474,9722.5139,7370.4899,5345.5454,13046.4152,10003.7756,4083.6807,12917.8919,6913.2388,5426.395,7304.3811,6635.5439,6153.8295,6012.0605,3829.7142,6441.3185,4486.7037,5170.4881,1833.3448,2947.3046,5331.3857,1982.7405,2435.3756
2915,2017-11-27,2786.4648,5668.4897,8313.1686,3909.7107,7479.5425,4049.9475,6194.5522,7065.8401,4530.7548,1558.309,5590.0667,3477.7877,4864.1013,5387.1593,6127.3813,2103.0816,7464.5582,9670.0496,7325.102,5259.2133,12868.7059,9868.9521,4059.0362,12611.4033,6739.4184,5361.6378,7190.0203,6552.6354,6066.1104,5951.4997,3797.9357,6364.8388,4470.6862,5124.7971,1837.4254,2931.6554,5219.0366,1972.239,2432.6287
2916,2017-11-28,2792.8302,5772.4791,8402.3775,3964.6557,7412.103,4055.8235,6299.3122,7176.9202,4569.0251,1563.2707,5666.7467,3515.9866,5013.5344,5512.3337,6269.1543,2121.2577,7432.2889,9612.4596,7225.1231,5324.3188,13077.1233,9975.6264,4100.2746,12682.9548,6795.6243,5417.6946,7241.1894,6639.7193,6143.9368,6009.0079,3850.9409,6573.2535,4493.5923,5192.7028,1890.6646,2937.4832,5299.6853,2017.5708,2447.4069
2917,2017-11-29,2793.689,5750.6847,8310.181,3994.2666,7468.093,4053.7529,6318.3684,7193.1197,4573.6531,1563.5114,5685.1766,3493.443,4964.0355,5458.8075,6228.5183,2133.8054,7720.2253,9572.3596,7240.6468,5321.7509,12817.0887,9889.2916,4099.0661,12419.9963,6854.1281,5412.6566,7216.2493,6601.38,6124.5224,6036.419,3893.4358,6768.5872,4501.9482,5233.4833,1938.7339,2940.7035,5389.4841,2048.8449,2468.5215
2918,2017-11-30,2782.5522,5700.8741,8257.3569,3969.2346,7370.1179,4006.0993,6263.421,7153.5725,4534.9359,1559.3555,5597.4173,3473.9094,4915.009,5396.5074,6161.6022,2124.1445,7523.9003,9415.1725,7215.0327,5226.4476,12715.1066,9853.1148,4089.5758,12408.0885,6899.2159,5375.9128,7150.2656,6587.041,6049.1187,6013.8861,3868.5542,6685.9153,4488.4251,5202.0269,1926.094,2922.0265,5346.6587,2043.5009,2457.8959
2919,2017-12-01,2793.768,5771.1201,8287.7491,3988.6354,7318.7896,3998.1365,6316.4072,7215.7755,4551.1012,1558.5369,5597.9978,3541.6763,5008.5092,5487.5725,6259.1774,2128.6185,7529.8093,9298.8237,7172.2437,5281.058,12699.7961,9944.8934,4115.5527,12346.0043,6908.3115,5395.3271,7204.3192,6613.5674,6117.3784,6078.5129,3888.9461,6661.6662,4515.7499,5223.3161,1923.4471,2927.8542,5345.3726,2018.1152,2467.101
2920,2017-12-04,2780.3546,5721.9215,8322.0925,3960.8394,7329.3407,4018.8571,6279.6206,7139.7488,4537.3096,1534.989,5503.1768,3501.5471,4922.8623,5457.9738,6264.6687,2135.4186,7471.3771,9349.7259,7187.3419,5286.7996,12963.2438,9915.2934,4069.2329,12441.8224,6813.2273,5384.592,7121.6529,6523.7173,6087.6466,5985.911,3816.8368,6630.6602,4471.2024,5193.2195,1904.0417,2902.0758,5306.4112,2006.5764,2486.8893
2921,2017-12-05,2773.5091,5581.3028,8250.9596,3883.0814,7417.6599,4040.1704,6132.912,6946.5567,4491.2536,1513.0847,5413.7592,3439.2865,4733.6777,5329.431,6126.4898,2120.2604,7419.4365,9505.6845,7309.4134,5193.1647,12924.3937,9794.503,3992.4097,12451.8558,6731.3584,5294.4404,7035.7018,6435.2003,5951.2604,5852.9005,3733.1555,6498.4224,4447.7097,5066.1799,1862.4671,2875.0252,5143.1878,1976.3327,2459.1363
2922,2017-12-06,2767.3465,5643.2326,8251.8229,3898.3375,7352.3991,4015.8211,6172.8031,7016.7644,4497.9069,1510.5367,5457.878,3486.8083,4810.3778,5389.5944,6225.5456,2111.5968,7410.7159,9403.2849,7232.9728,5258.7477,12842.9199,9841.7492,4034.8891,12339.9997,6772.3923,5322.0084,7036.5422,6539.4929,5979.4843,5899.9266,3752.0605,6483.1765,4451.4963,5113.8749,1836.5872,2875.6059,5142.1742,1976.5113,2463.8132
2923,2017-12-07,2761.964,5619.0355,8182.6465,3872.261,7286.6385,3971.0569,6135.4702,7012.7074,4467.9414,1509.6908,5465.4958,3487.9657,4774.7593,5348.6702,6174.2179,2104.4128,7393.8271,9280.8315,7171.3256,5239.7707,12657.286,9828.5559,4044.0284,12082.5967,6707.5464,5298.0821,7003.2266,6641.3696,5942.6569,5889.499,3741.1529,6419.5105,4452.5791,5080.3655,1805.4931,2869.7635,5110.8507,1922.4587,2442.6212
2924,2017-12-08,2766.7195,5693.6727,8304.5554,3900.3569,7323.9983,4003.3792,6203.1433,7078.0006,4509.5484,1509.9866,5508.5423,3518.2149,4830.9144,5435.4394,6289.9693,2111.4234,7406.7352,9421.2163,7157.3603,5291.0436,12869.9176,9935.2381,4075.9607,12308.7538,6875.2896,5405.2802,7052.4146,6650.2402,6000.4414,5916.8886,3779.4919,6476.1,4460.5415,5135.0352,1832.9329,2884.0442,5163.091,1932.471,2454.5412
