,price_date,beta,book_to_price_ratio,earning_yield,growth,leverage,liquidity,momentum,non_linear_size,residual_volatility,size
1381,2021-09-03,-0.0020611969,0.0024304603,0.0008481574,-0.001310199,0.0013816085,-0.0017189226,-0.0041837933,0.0003937678,-0.0019388598,-0.0031698771
1382,2021-09-06,0.0024268762,-0.0022552697,0.0001510684,0.0002854423,-0.0019766107,-0.0017781631,0.0023128014,-0.0010908576,0.0014425094,0.0010393875
1383,2021-09-07,0.0002313572,0.0036996464,0.0019611586,0.0005168407,0.0005700213,0.0029899001,0.0023247745,0.0003467807,0.0020708061,0.0016957639
1384,2021-09-08,-4.42157e-05,0.0054838912,0.0013185289,-0.0035688074,0.0027265988,0.0028046457,-0.0020018661,-8.98616e-05,0.000491857,-0.0022655555
1385,2021-09-09,0.0005939292,0.0047176022,0.0004050771,0.0005012218,0.0011300097,-0.0006044371,-0.0012338612,-0.0013399646,0.001308832,0.0011745284
1386,2021-09-10,0.0018427614,-0.0017349169,-0.0012734255,0.0012018959,-0.0023025622,-0.0008718541,0.0034755711,-0.000154728,0.0033075468,0.0032495603
1387,2021-09-13,0.0005331702,0.0053206761,0.0028694603,-0.0018287382,0.0022586775,0.0008279416,-0.0013058279,0.0004959513,0.00105566,-0.0017810633
1388,2021-09-14,0.0017564901,-0.0043857712,-0.0029789504,0.000642147,-0.0009334603,-0.0015553042,0.0049914592,0.0007487056,0.0039596619,5.26181e-05
1389,2021-09-15,-0.0001299683,0.0061737985,-0.0033096576,0.000427224,0.0001493148,0.0044149975,0.0017675526,0.001051688,-0.0013406265,-0.0020213444
1390,2021-09-16,-0.000566741,0.0004297978,0.0027828291,-0.0008274058,-0.0010019617,-0.003807484,-0.0053575908,-0.0014668464,-0.0011683802,-0.0042166715
1391,2021-09-17,-0.0013713571,-0.0023061515,-0.000771139,0.001199863,-0.0009778927,0.0003118284,-0.0012150688,-0.0010781559,-0.0023792944,0.0029710258
1392,2021-09-22,-0.004735633,0.0075756415,-0.000275592,0.0008761234,0.0009783497,0.0003085806,0.0002877785,2.49046e-05,-0.0027760628,0.0019524683
1393,2021-09-23,0.0011351143,0.0027723791,0.0002459943,0.0002263688,0.0004004515,0.0008571588,-0.0012159225,-0.0006159982,-0.0007510031,-0.0009121923
1394,2021-09-24,-0.0002472961,-0.0056316747,-0.0029666996,0.0013313208,-0.0012468119,-0.003551363,-0.0025996095,-0.0009729102,0.001904091,0.0047837245
1395,2021-09-27,0.002871978,-0.0086188648,0.0009336586,0.0020375067,-0.003750622,-0.0080088177,-0.0064748367,-0.0007918212,0.0010575664,0.0043767289
1396,2021-09-28,-0.0011555937,0.0046424238,-0.0005343837,0.0006494371,0.0007227153,0.0003383584,-0.0015342134,-0.0008304103,-0.001720676,-0.0011044423
1397,2021-09-29,0.0028860515,-0.0016022461,-0.0016363451,0.0011722606,-0.0013373216,-0.0040279326,-0.0056083234,-0.0026206087,0.0002834051,0.0008318083
1398,2021-09-30,0.0003589285,-0.0016261537,-0.001400182,0.0002816805,0.0002631852,0.0038223885,0.0060252174,0.0002249106,0.0022215139,-0.002670011
1399,2021-10-08,0.002491067,0.0003873407,-0.0013046448,-9.73796e-05,-0.0007358877,-0.0012000842,-0.0078776188,0.0001908513,-0.0019119203,-0.0072115933
1400,2021-10-11,0.0011963779,-0.0019579439,0.002261061,-0.0009055898,0.0010072963,-0.0036393265,-0.0012096107,-0.0001224898,0.0005890476,-0.0028412958
1401,2021-10-12,0.0005495317,-0.0024058273,-2.96483e-05,-0.0008420943,-0.0002643241,-0.0039497362,-0.0032337692,-0.0021366852,0.0007364102,-0.0024351428
1402,2021-10-13,0.0016729369,-0.0055094152,4.36698e-05,0.0002986861,-0.0018449578,-0.0019443829,0.0039807885,-0.0010252809,0.0029429369,0.0011771331
1403,2021-10-14,0.0002941426,-0.0009373257,0.0004181269,0.0009006101,0.0002474484,0.0006434288,0.0033564898,0.0027607417,0.0001118508,-0.001401424
1404,2021-10-15,0.0036029305,-0.0027388058,-0.0006109655,0.0016005473,-0.0006466243,-0.0018065311,0.0049077928,-0.0018763883,0.002018222,0.0028477169
1405,2021-10-18,0.0008723673,0.0044061422,-0.0021045499,-0.0002645452,0.0029317732,0.0038374693,0.0052268117,0.0004830345,0.0007863666,-0.0019137018
1406,2021-10-19,-0.0008409022,-0.0021572771,0.0026660063,0.0001730308,-0.0008405698,0.0018968538,-0.0006983728,0.0020660198,0.0006605058,0.0029667964
1407,2021-10-20,-0.0004005701,0.0004970736,-0.0025153175,0.0001896781,-0.0004034471,0.0012458209,0.0020346173,0.0016410762,0.0016150147,0.0032633186
1408,2021-10-21,-1.89465e-05,-0.0005820038,0.0031521702,-0.0003447199,-4.31198e-05,0.0008273315,-0.0018132395,0.0014684677,0.000664627,0.0019868651
1409,2021-10-22,0.0012312074,-0.0055664405,0.0001784966,0.000619549,-0.0001297631,-0.0011374302,-0.0054002837,-0.0005763474,-0.0009046145,0.0022734422
1410,2021-10-25,-0.0007126914,-0.0008929271,-0.0007230781,-0.0002232234,0.0003963368,0.0029006501,0.0052367581,0.0008463405,0.0011614715,0.0018656173
1411,2021-10-26,0.0026831943,-0.0024498224,0.001977487,-0.0004782132,0.0001667125,0.0004481868,0.000126108,0.0004576062,0.0010195104,3.87806e-05
1412,2021-10-27,-0.0006064231,0.0005244212,-0.0017207632,-0.0001925945,0.000877641,0.0006366263,0.0032727285,1.19458e-05,0.0009279199,0.0052836323
1413,2021-10-28,-0.0030748475,-0.0008438254,-0.000397086,0.0013525613,-0.0012774217,-0.002640919,-0.0061754159,-0.0021082167,-0.0014584282,0.0021654476
1414,2021-10-29,0.0012685888,-0.0006985204,-0.0035827653,-0.0001843637,0.0004388204,0.0017573761,0.0002097298,0.0002595845,0.0001130231,-0.0007980599
1415,2021-11-01,-0.0040836883,-0.0006348635,0.0031956964,-0.0005314422,0.0002184404,0.0018217774,-0.0029685379,0.0055230456,-0.0032668245,-0.0029432185
1416,2021-11-02,5.5466e-06,-0.0046089926,-0.0024135338,0.000580736,-0.0015372549,-0.0035826151,-0.004413342,0.0019563747,-0.0010639878,0.0033552232
1417,2021-11-03,-0.0032571344,0.0018723105,0.0019639709,0.0009912533,-0.0002352305,0.0009459896,-0.003273189,0.0003372066,-0.0015820188,-0.0024834585
1418,2021-11-04,-0.0020164873,-0.0023290944,-0.0010105215,0.0004189452,0.0006181244,0.0004567057,-0.0001899564,0.0030485665,-0.0020838649,-0.0007357763
1419,2021-11-05,-0.0003339478,-0.0016612918,-0.0016771463,0.0003660017,-0.0023880384,-0.0034156098,-0.0053281793,-0.0008694506,-0.0035416451,-0.0038518394
1420,2021-11-08,0.0021970513,-0.0001192281,-0.0024543394,-0.0011855283,0.0012730337,0.0010844696,0.0031948832,-0.0013517183,0.0009877452,-0.0027773384
1421,2021-11-09,-0.0013035351,-0.001516823,-4.1657e-05,-0.0004400694,0.0001122995,0.0004883598,0.003559588,0.0011936524,-0.0003684429,-0.0030259324
1422,2021-11-10,-0.0024199382,0.0001425334,0.0003114302,0.00057341,-0.0001460988,-0.0006792821,-0.0025313585,0.0019774936,-0.0010072567,-0.0045931474
1423,2021-11-11,-0.0015065598,-0.0001161903,0.0012067343,0.0011181872,-0.0001640526,-0.0010993955,-0.0004598521,-7.09464e-05,-0.0005977158,-0.0007589605
1424,2021-11-12,-0.0015668633,-0.0034162626,1.80159e-05,-0.0008455122,-0.0004797244,-0.0003812139,0.0007162797,0.0036666565,-0.0028113935,-0.0017150995
1425,2021-11-15,-0.0030025577,-0.0004839457,0.003192133,-0.001521059,-0.0022573026,-0.0012084264,-0.0069748253,0.0003784937,-0.0030961699,-0.0069212971
1426,2021-11-16,-8.3354e-06,0.000159196,-0.0007180175,0.0019751796,-0.0008227546,-0.0012428897,-0.0024961376,-0.0013923672,-0.0001422481,0.0009262829
1427,2021-11-17,-0.0004345859,-0.0003807703,0.0003248866,-0.0005549845,2.43993e-05,0.0018451205,0.0040911271,-0.0001335812,0.0004808352,-0.0035753921
1428,2021-11-18,0.0033489127,0.000347501,-0.0005368934,-0.0004276199,0.0004709562,0.0002063343,0.0049860898,0.0012667443,0.0018310036,0.0011733039
1429,2021-11-19,-0.0004736725,-8.71898e-05,0.0027991845,0.0011002938,0.0006913068,0.0017715819,0.0001536032,-0.0011216984,-0.0010566442,-0.0024854271
1430,2021-11-22,-0.0001994429,-0.0027630104,-0.000598973,0.0015301969,-0.0003783483,0.0023600274,0.0039065343,0.0013230381,0.0012922443,0.0019901522
1431,2021-11-23,-0.0012618207,0.0016683249,0.0008741643,-0.0003819535,-0.000873477,3.66915e-05,-0.0016261533,0.0004293458,-0.0008989819,-0.0020857941
1432,2021-11-24,-0.0042645083,-0.0005524644,0.0015155018,-0.0001433188,-0.0010154228,-0.0007203426,-0.0017444458,0.0002522274,-0.0021961431,-0.0030493925
1433,2021-11-25,0.0015796878,-0.0001058753,0.0008867161,0.0001253368,-0.0012689867,-0.0013713051,8.58211e-05,4.20951e-05,0.0002517711,-0.0029892658
1434,2021-11-26,0.0013365622,-0.0010085787,-0.0013946083,0.000559014,-0.0002433381,0.0012835755,0.0035267972,0.0019299977,0.0009507061,-9.75975e-05
1435,2021-11-29,-0.0011291639,-0.0011109936,-0.0007196965,0.001366095,-0.0006991405,0.0014424564,0.0036235121,0.0005180676,0.0007410623,0.0002274351
1436,2021-11-30,0.0030066071,0.002325857,-0.0001444507,-0.0002445568,0.0001805738,0.0003108547,0.0011880576,3.00766e-05,0.0011273268,-0.0042886399
1437,2021-12-01,0.0004443837,0.0034150932,0.0015011433,-0.0008672393,0.0014402367,-0.0001339985,-0.0022522682,-0.0015299821,0.001055995,-0.005672749
1438,2021-12-02,0.0027402713,0.0037621168,0.000565085,0.0002672811,0.0019410101,-0.002412258,-3.2313e-06,-0.0036290597,0.0020554481,0.0014583374
1439,2021-12-03,0.0012971313,0.0031828012,-0.0011548019,0.0007946782,-5.03255e-05,0.0011095713,0.001226448,-0.0005075738,0.0005634221,0.0030464395
1440,2021-12-06,0.0029145757,0.0014582711,0.0009189571,-0.0004155286,0.0007156157,-0.0005854629,-0.0007743308,-1.39414e-05,0.0012958596,0.0032552029
1441,2021-12-07,-0.0013050323,0.003397769,0.0027953892,-0.0003546979,0.0009303044,-0.0026676986,-0.0053050858,-0.0047947616,0.001172837,0.0003179241
1442,2021-12-08,4.7767e-05,-0.002875371,-0.0004652085,0.0003074112,-0.0004133725,0.0019113485,0.0022375977,0.0019879114,-0.0010817398,0.0025399573
1443,2021-12-09,-0.0002559109,-0.0027838491,0.0008570123,-0.0003504359,-0.0003440483,-0.0007487871,-0.0048085377,-0.0013367527,-0.0008801645,0.0014998564
1444,2021-12-10,-6.68742e-05,-0.0018912063,-0.0003360122,0.0005437367,-0.0007096137,-0.0001944602,0.0023551827,-0.0016778655,0.001671873,-0.0043829639
1445,2021-12-13,0.0001290941,-0.0009733602,0.0012846941,-0.0001871217,-0.0009287162,0.0030305214,-0.0008698987,0.0014438707,-0.0017668356,0.0023499599
1446,2021-12-14,-0.0001631261,-0.0015512454,-0.0018822969,-0.0005959378,-0.0019478695,-0.0004761131,-5.09491e-05,0.0013194371,-0.0016470202,-0.0054354931
1447,2021-12-15,-0.0003893009,0.0033987428,0.0001884074,-0.0004886541,0.00077033,8.12042e-05,-0.0003537443,0.000326453,6.65805e-05,-0.0038957022
1448,2021-12-16,-9.14788e-05,0.0013833704,0.0007518546,9.96183e-05,0.0001510715,0.0012283842,-0.0007069048,-0.0003093081,-0.0015856558,-0.001181238
1449,2021-12-17,-0.0005800282,0.0045888877,-0.0020763276,-0.0010835725,0.0017076641,0.0003803211,-0.0028551958,-0.0005008857,-0.0008663132,-0.0021763851
1450,2021-12-20,-0.0011126108,0.002871152,-0.0014479327,0.0008680031,-0.0008888746,-0.0031016813,-0.0038105086,0.0001196864,-0.002798338,-0.0034243773
1451,2021-12-21,0.0002494051,0.0025999715,-0.0016279058,0.0002184255,0.0008421662,-9.68158e-05,-0.0002311585,-0.0003828961,-0.0008518986,-0.0026649371
1452,2021-12-22,0.0017059967,-0.0032805147,0.0024905119,-0.0004150001,-2.5292e-05,-0.0001603,0.0022127121,0.0025206557,0.0009531398,-0.0001206582
1453,2021-12-23,0.0011279768,0.0022772266,0.0023005489,0.0002909008,0.001002811,-0.0001354419,0.0031222362,0.0007544889,0.0016510364,0.0046532203
1454,2021-12-24,0.0013706022,-0.0006098939,0.0012238154,0.0007748552,0.0001411476,-0.0026582217,-0.0051857125,0.0007203067,-3.43802e-05,0.0035722417
1455,2021-12-27,0.0002266105,0.0008690104,0.0018221844,-0.0002330393,-0.0002042214,0.0008987164,-0.0029177499,-0.0012697745,-0.0014693627,-0.0037356806
1456,2021-12-28,0.00313117,-0.0030792899,8.23897e-05,0.0006099955,-0.0011819293,0.0015162906,0.0029814063,-0.0009698443,0.0009105231,-0.001823125
1457,2021-12-29,-0.0012056945,0.0018186216,-0.0004533583,-0.0007501888,0.000394548,-2.01168e-05,-0.001004684,0.0010168892,-0.000943495,-0.0019643808
1458,2021-12-30,-0.0011760191,0.0003636627,-0.0005047532,0.0001625541,-0.0009210147,0.0010418018,0.0011045115,0.0002860472,-0.0014972437,-0.0007192803
1459,2021-12-31,0.0003696193,0.0015249499,0.0008134955,-0.0004825934,0.0003954506,-0.0011800004,0.0004391921,0.0004407707,0.0008420775,0.0014008656
1460,2022-01-04,-0.0016990369,0.0053777919,0.0014896631,-0.0017190628,0.0019682737,0.0018982293,-0.0074781432,-8.03762e-05,-0.002221192,-0.0084447445
1461,2022-01-05,-0.0014913096,0.0013887026,0.0014165564,-0.0002987339,0.000895524,-0.000991969,-0.0084286546,-0.0013623533,-4.55119e-05,-0.0021255227
1462,2022-01-06,-0.0018970877,0.0024725165,0.0021708421,0.0001680736,0.0004779341,0.001173593,0.0021395667,0.0013864739,-3.67227e-05,-0.0049716337
1463,2022-01-07,-5.68191e-05,0.0020157765,0.0041760387,-0.0001219654,0.0006233146,-0.0050368335,-0.005482941,-0.0009473665,0.001942493,0.0030612968
1464,2022-01-10,-0.0012298494,-0.0014718265,0.003755579,-0.0004160822,0.0011454811,-0.0003234239,-0.0025998861,-0.0004646236,-0.0017221251,-0.0035316026
1465,2022-01-11,0.0009275012,0.0031771317,0.0001664847,-6.28021e-05,0.0005197132,-0.000746834,-5.29524e-05,-0.0020871144,-0.0007354633,-0.0064576479
1466,2022-01-12,3.22511e-05,-0.0027416737,-0.0005705537,0.0012274585,-0.0005853331,0.0016377346,0.0032746692,-0.0010056197,-0.0005124623,-0.003019053
1467,2022-01-13,9.78728e-05,0.0026612684,-0.0010018003,-0.0002184579,0.0003768607,-0.001527406,-0.0029204901,-0.0006461395,-0.0013024535,-0.0051448729
1468,2022-01-14,-0.0021377472,-0.0048415033,0.0017197685,0.0009480519,-0.0002902515,0.0020338149,0.0024850255,0.0030248719,0.0005249754,0.0028249626
1469,2022-01-17,0.0013821946,-0.0006775016,-0.0019446063,-0.0002822369,-0.0003226135,0.0032050483,0.0019820416,0.0013160487,-0.0020245576,-0.0007201163
1470,2022-01-18,0.0040095788,0.0015376781,1.01398e-05,1.85476e-05,0.0010859693,-0.0030423157,0.0025177786,-0.0003016279,0.0022074841,0.0090259765
1471,2022-01-19,-0.0012125939,0.0040783378,0.0007109129,-7.8678e-05,0.0006368376,0.0001398002,-0.00453182,-0.0023399405,-0.001615971,-0.0070689101
1472,2022-01-20,0.0009528529,0.0006335477,-0.0007669997,-0.0006404321,0.0019271999,-0.0019323804,-0.0030444308,-0.0014195712,-0.0011371092,0.0090827016
1473,2022-01-21,0.00429124,0.0007458603,-0.0019467586,0.0007283352,0.0003977722,-0.0021231379,0.0016380426,-0.0043566997,0.0017333483,-0.0058221527
1474,2022-01-24,0.0010903477,-0.0028066402,0.001296818,0.001006895,5.02975e-05,0.0007242166,0.0053399524,-0.0004623386,0.0024498741,0.0027115571
1475,2022-01-25,0.0017375387,-0.0028725941,-1.77532e-05,0.0012331061,-0.0005516566,-0.0047396605,0.0005287775,-0.0022964704,0.0008274577,0.0024296839
1476,2022-01-26,0.0024166602,0.0019791319,0.0015597182,0.0003880072,-0.0006212124,0.000519232,0.0028480975,-0.0019009921,-0.0002052243,-0.0025980867
1477,2022-01-27,0.0025673531,0.0024365882,0.0018831645,0.0003801823,-0.0005689313,-0.0031003672,0.002359121,-0.0008687492,0.0018873815,0.0028954613
1478,2022-01-28,-0.0003959467,0.0016142349,-0.002890994,-0.0009959094,-0.000252919,-0.0003385504,-0.0019613933,-0.0005023361,-0.0005398311,-0.0097289341
1479,2022-02-07,-0.0003358562,0.0014607891,0.0045160103,-0.0004169763,-1.2416e-05,0.0001458516,-0.0008650388,-0.0001223935,-0.0011507071,-0.0001484485
1480,2022-02-08,-0.0004520955,0.0065952182,0.0008164029,-0.0020989867,0.003084363,0.0021795088,-0.0044580923,0.0009238521,-0.0016188335,-0.0061502398
1481,2022-02-09,-0.0001706912,0.0010206405,0.0001705555,-0.0011022532,-0.0001182382,0.0030076776,0.0026251272,0.0008914669,0.0006283709,0.001092728
1482,2022-02-10,8.02985e-05,0.0029286034,0.0011742516,-0.0004003194,0.0014997625,0.0001988005,-0.0028170502,-0.0001110036,-0.0006421384,0.0001195935
1483,2022-02-11,0.0007362661,0.0009351648,-0.0006114923,0.0005432394,0.0002507449,-0.0009850543,-0.0037350629,-0.0010769578,0.0001871951,0.0026507513
1484,2022-02-14,-0.0001375243,-0.0002440053,-0.0035494705,2.04754e-05,-0.0003572721,0.0001737041,0.0004979371,-0.001130769,-0.0007262762,-0.0049013334
1485,2022-02-15,0.001304339,-0.0047081362,-0.0007608483,0.0028455193,-0.002506119,-0.0005766275,0.0034763163,-0.0002690774,0.002007648,0.0038384609
1486,2022-02-16,0.0010649426,-0.0005522137,0.0013469875,-0.0001071282,-0.0001907275,-0.0006123849,0.0013779502,-7.82502e-05,0.0004474218,-0.005744829
1487,2022-02-17,0.0013217073,-0.0030919086,8.81409e-05,0.0012911559,-0.0003997495,-0.0006960172,0.0019638769,-0.0010922601,0.0030018245,0.0011229878
1488,2022-02-18,-0.0001642598,0.0037527148,0.0007562323,-0.0009852469,0.0017982605,0.0017465537,-0.0010862495,-0.0004368951,-0.0004770673,-0.0011757963
1489,2022-02-21,-0.000413628,0.0018444824,-0.0014381837,-0.0015861714,0.0003559181,0.0033152169,-0.0008383933,0.0016047349,-4.1734e-06,-0.003452103
1490,2022-02-22,0.0010867034,-0.0010270203,-0.0017374795,0.0001243224,0.0004117795,0.000426215,0.0004397116,-0.0011160571,0.0006198592,-0.0006081282
1491,2022-02-23,-0.0009251697,-0.0043268974,0.000119373,0.0024066848,-0.0004044771,-0.000209825,0.003007173,0.0013207737,0.0017649575,0.0005503156
1492,2022-02-24,-0.0001119878,-4.21157e-05,0.0002170075,0.0008539949,0.0002046362,-0.0025358155,-0.0005456486,-0.0020467016,0.0011086631,-0.0012462141
1493,2022-02-25,0.0014331785,-0.0024805998,1.66683e-05,0.0015838985,-0.0012067051,-0.001796581,0.0023587151,-0.001127252,0.0024218271,-0.0017563847
1494,2022-02-28,0.0013299439,-0.00014924,-5.77307e-05,0.0014226065,0.000694728,0.0007586678,0.0042760094,0.0014297481,0.0011610508,0.0024776461
1495,2022-03-01,0.0001936718,0.0022860656,-0.0013218072,8.36196e-05,-1.06389e-05,0.0003820265,0.0009763334,-0.0011554223,-0.0013500378,-0.0036491029
1496,2022-03-02,-0.0006117039,0.0040013381,-0.0008926879,-0.0002589306,0.0007921327,0.0016166953,0.0001101939,-0.0011275603,-0.0001501942,-0.0051875221
1497,2022-03-03,0.0003711761,0.0059678356,1.27922e-05,-0.001356199,0.0019274302,4.43633e-05,-0.0007836984,9.174e-06,-0.0020994441,-0.0018838877
1498,2022-03-04,-0.0011613496,0.0001515197,0.0015363959,-7.42861e-05,0.0006931072,-0.0020623755,-0.0003544725,-0.0008923653,0.0002446934,-0.0007989338
1499,2022-03-07,-0.0035678839,0.0062230547,-0.0007359994,-0.0003405246,0.0011418784,0.0011829144,0.0015695972,-0.0010100244,-0.002140868,-0.005415155
1500,2022-03-08,0.0026498006,-0.0001922027,-0.0044735215,0.0015448979,-0.0003991772,-0.0020786766,0.0005262485,-0.0007842805,-0.0006570542,0.0010055159
1501,2022-03-09,-0.0016453857,-0.0004139004,-0.0039880467,0.0003094636,0.0001879134,0.0026446115,0.0052603716,-0.000417781,-0.0027978234,0.0020495347
1502,2022-03-10,0.0009335911,-0.0013364864,0.0015216381,0.0011617974,0.0004586708,0.0018249369,0.0019237808,-0.0006646388,0.0016127241,-0.0009865748
1503,2022-03-11,0.001238823,0.0018506229,0.0015061976,-0.000218152,-0.000271789,0.0014377669,-0.0010242102,-0.0002225775,0.0010137525,-0.0013978696
1504,2022-03-14,4.36669e-05,0.0029297314,-0.0005578342,-0.0002533209,-0.0004726238,-0.0011189978,-0.0006105536,-0.0007432072,0.0002596048,-0.0001441947
1505,2022-03-15,-0.0024431573,-0.0044095838,-0.0043852278,0.0018070366,-0.0008628842,0.0010784696,0.0024121171,-0.0015508932,-0.0018889238,0.0009700313
1506,2022-03-16,-0.0002979871,-0.0002315097,-0.0025687568,0.0011133788,0.0010870767,0.0042506244,0.0019286683,-0.0024822936,-0.001522162,0.0022268026
1507,2022-03-17,-0.0018251473,-0.003517258,0.0024911714,0.0005002459,-0.000417507,-0.000935637,-0.0020875241,0.0028767213,0.0021225095,0.0007816651
1508,2022-03-18,0.0018918863,0.0061891349,-0.0001554242,-0.0007915104,0.001083782,0.0006711958,0.0016639532,-0.0024103706,0.0013252659,-0.0047608163
1509,2022-03-21,-0.0043413006,-0.0005270683,-0.000351985,0.0004799112,0.0002135876,0.0007705654,0.0012783683,0.0001548988,-0.0020846164,-0.004890484
1510,2022-03-22,0.0046027524,0.0041621122,-0.000305194,8.45314e-05,0.0006474961,-0.0003296868,0.0015976282,-0.0006192564,0.0011697409,-0.0014887735
1511,2022-03-23,0.002130948,-0.0016699749,0.0011325999,0.0013309606,-0.0007941678,-0.0006782012,-0.0010453799,0.0010767744,0.0020001963,0.000741928
1512,2022-03-24,-0.0024734716,0.001436365,0.0007278999,-5.43187e-05,-0.0002426877,-0.0013911495,0.0006359223,-0.0013802002,-0.0016418887,0.0011160349
1513,2022-03-25,0.0023240221,0.0033931645,-0.0003279583,0.0001072154,-0.0005044559,-0.0004299311,-0.0008329812,-4.0349e-05,0.0002717077,-0.0070953124
1514,2022-03-28,0.0010353051,0.0057578543,0.0001213355,-0.0004461722,0.0014962665,0.0015891469,0.0001428961,-0.0003808252,-0.000496353,0.0005885934
1515,2022-03-29,0.0006261838,0.0011447947,0.0011936578,0.0004310867,0.0002653838,0.0003024816,0.0021902274,-0.0012557059,0.0004853387,0.0009983213
1516,2022-03-30,0.000948218,-0.0041198663,0.0008115223,0.0015111155,-0.0003671963,0.0008248932,-0.001519312,0.0008395546,0.0009300129,0.0045647977
1517,2022-03-31,0.0020815765,0.0026114967,0.0005691145,-9.73848e-05,-0.000896333,-5.5923e-05,-0.0008014193,-0.0013792604,-0.0021825374,-0.0070695074
1518,2022-04-01,0.0037620191,-0.0003440856,-0.0005749418,0.0007254924,0.0014345418,-0.0015524864,0.0005860046,-0.0001904069,0.0020964019,0.0042460596
1519,2022-04-06,0.0014958132,0.0058126633,-0.0001036044,-0.002018914,0.0018064984,0.0007357647,-0.0003089669,-0.0012051596,-0.0019885549,-0.0086552027
1520,2022-04-07,0.000266678,-0.0016946565,0.000313941,-0.000233403,-2.85492e-05,-0.0029546849,0.0006819738,-0.0022006911,9.50644e-05,0.0005882797
1521,2022-04-08,7.54812e-05,0.0020712337,0.001257943,-0.0004006907,0.0022678149,-0.0007994668,0.000874644,-0.0009875801,-0.0018612522,0.0034342688
1522,2022-04-11,-0.002819933,0.0032187363,0.0015241488,-0.0010239819,0.001394981,-0.0013977331,0.0003708398,-0.0012157343,-0.0044958784,-0.0031592249
1523,2022-04-12,0.0047642827,-0.0004915213,-0.0039107246,0.0006355777,-0.0006999225,0.0006870506,-0.0011230048,-0.0007911682,0.000842156,-0.0013274386
1524,2022-04-13,0.0029615309,0.0001601119,0.0023456441,0.0003493537,0.0001913506,-0.0032979142,0.0005866121,-0.0022195288,0.0005556409,-0.0019316503
1525,2022-04-14,-0.000358217,0.0002052433,0.0013289791,-8.4782e-05,0.000629665,0.0026083611,-0.0012106232,0.000131937,-0.0003045764,0.0027149231
1526,2022-04-15,0.0018975365,-0.0008740841,2.17101e-05,0.0004579895,-0.0008627559,-0.0026087215,-8.87368e-05,0.0007515236,0.0005929579,0.0050998847
1527,2022-04-18,-0.0005301146,-0.002961667,0.0008267824,0.001517204,-0.0020446213,-0.0022754937,0.0012147814,0.0007318419,0.0012220461,-0.0020293048
1528,2022-04-19,0.0023317888,0.0036147825,7.16152e-05,-0.0005752934,8.76113e-05,0.0013182751,0.0039628908,0.0013218675,-0.0007929188,-0.0028736927
1529,2022-04-20,0.0005251069,-0.001132467,-0.0010979931,-0.0005780591,-0.001511522,-0.0029895866,-0.0039118369,0.0008170944,-9.12213e-05,-0.0037651612
1530,2022-04-21,-0.0003257529,-0.0014595069,0.0002771011,0.0007758194,-0.0007902269,-0.0038424233,-0.0021028105,-0.0023648495,-0.0006997201,0.0009074291
1531,2022-04-22,0.0005227024,0.002000101,0.0027241424,0.0001373043,0.0006101783,-0.0044801991,0.0007341866,-0.0039788974,-0.0024511817,-0.0011043515
1532,2022-04-25,-0.0016275452,-0.0001481588,-0.0004873617,0.0004187506,-0.0005853633,-0.0042178126,0.0021867798,-0.0035622364,-0.0040790849,0.0062302305
1533,2022-04-26,-0.0033194972,-5.46471e-05,0.0016906017,0.002416103,0.000803582,0.0001477713,-0.0002570375,-0.0013921835,-0.0034198908,0.0073496368
1534,2022-04-27,0.0045257526,-0.0045100331,0.0013310503,0.0033862452,-0.0018594547,0.0045272992,0.0048486092,0.0044175155,0.004932931,0.0090785862
1535,2022-04-28,0.0036255588,-0.0002514139,-0.0004762788,0.0012068858,2.85283e-05,-0.0008518408,0.003266521,-0.0023057016,-0.000901122,0.0077951475
1536,2022-04-29,-0.0013630334,-0.0020545893,0.0001031611,0.00085999,-0.0008604115,0.0018088591,-0.0036094059,0.0017787178,0.0019135388,-0.0028077215
1537,2022-05-05,-0.0004671212,-0.0020258777,0.0030543948,-0.0005569427,-0.0006664836,0.0005376539,0.0004509593,0.0039328767,0.00065329,-0.0031808833
1538,2022-05-06,-0.0002075611,-0.0031101796,0.000183375,-0.000147142,-0.0004907709,-0.0020561051,0.0001151572,0.0017801988,0.0012703757,-0.0058329855
1539,2022-05-09,4.52957e-05,0.0025457795,-0.0015872911,-0.0015509297,-0.000410089,0.002109313,0.001495418,0.0022113236,-0.0003127257,-0.0051153302
1540,2022-05-10,-0.0006501343,-0.002131189,-0.001316833,0.001667338,-0.0011411488,0.0022366336,0.0006337249,0.0022872989,0.001107145,0.0011287069
1541,2022-05-11,-6.90891e-05,-0.003425023,0.0004348591,0.0022805069,0.0003412738,0.0010477076,-0.0020860988,-0.0007176408,0.0035407467,0.0041745142
1542,2022-05-12,0.0003136657,0.0003581322,-0.0009660191,0.0003906932,-0.0006291706,0.0006312878,-0.0011681378,0.0009661784,-0.0002246803,-0.0034889828
1543,2022-05-13,0.0030896025,0.0014036387,0.0002163658,3.32888e-05,0.0004955553,-0.0004601517,0.0032963211,-0.0019366358,0.0003753042,-0.0017545884
1544,2022-05-16,0.0014878678,0.0007020519,-7.4397e-06,-0.0009286894,0.0014972825,0.000865626,0.001715455,-4.24449e-05,-7.87285e-05,-0.0030433254
